528	1	5	Hindpaw Phalanx, Absent		\N	2020-09-10 20:43:27.785138+00	2020-09-10 20:43:27.785169+00	473
529	1	5	Hindpaw Phalanx, Bent		\N	2020-09-10 20:43:27.786897+00	2020-09-10 20:43:27.786927+00	473
530	1	5	Hindpaw Phalanx, Fused		\N	2020-09-10 20:43:27.788848+00	2020-09-10 20:43:27.788882+00	473
531	1	5	Hindpaw Phalanx, Large		\N	2020-09-10 20:43:27.790668+00	2020-09-10 20:43:27.790698+00	473
532	1	5	Hindpaw Phalanx, Long		\N	2020-09-10 20:43:27.792255+00	2020-09-10 20:43:27.792285+00	473
533	1	5	Hindpaw Phalanx, Malpositioned		\N	2020-09-10 20:43:27.793788+00	2020-09-10 20:43:27.793817+00	473
534	1	5	Hindpaw Phalanx, Misshapen		\N	2020-09-10 20:43:27.795774+00	2020-09-10 20:43:27.795808+00	473
535	1	5	Hindpaw Phalanx, Short		\N	2020-09-10 20:43:27.797433+00	2020-09-10 20:43:27.797464+00	473
536	1	5	Hindpaw Phalanx, Small		\N	2020-09-10 20:43:27.798995+00	2020-09-10 20:43:27.799025+00	473
537	1	5	Hindpaw Phalanx, Supernumerary		\N	2020-09-10 20:43:27.800761+00	2020-09-10 20:43:27.800791+00	473
538	1	5	Hindpaw Phalanx, Supernumerary Site		\N	2020-09-10 20:43:27.80255+00	2020-09-10 20:43:27.802585+00	473
539	1	5	Hindpaw Phalanx, Thick		\N	2020-09-10 20:43:27.804162+00	2020-09-10 20:43:27.804207+00	473
540	1	5	Hindpaw Phalanx, Thin		\N	2020-09-10 20:43:27.805663+00	2020-09-10 20:43:27.805693+00	473
541	1	5	Humerus, Absent		\N	2020-09-10 20:43:27.80718+00	2020-09-10 20:43:27.807221+00	473
542	1	5	Humerus, Bent		\N	2020-09-10 20:43:27.808748+00	2020-09-10 20:43:27.808777+00	473
543	1	5	Humerus, Fused		\N	2020-09-10 20:43:27.810512+00	2020-09-10 20:43:27.810547+00	473
544	1	5	Humerus, Long		\N	2020-09-10 20:43:27.812115+00	2020-09-10 20:43:27.812146+00	473
545	1	5	Humerus, Malpositioned		\N	2020-09-10 20:43:27.813838+00	2020-09-10 20:43:27.813873+00	473
546	1	5	Humerus, Misshapen		\N	2020-09-10 20:43:27.815599+00	2020-09-10 20:43:27.815634+00	473
547	1	5	Humerus, Short		\N	2020-09-10 20:43:27.817431+00	2020-09-10 20:43:27.817461+00	473
548	1	5	Humerus, Supernumerary		\N	2020-09-10 20:43:27.819188+00	2020-09-10 20:43:27.819231+00	473
549	1	5	Humerus, Supernumerary Site		\N	2020-09-10 20:43:27.820788+00	2020-09-10 20:43:27.820817+00	473
550	1	5	Humerus, Thick		\N	2020-09-10 20:43:27.822751+00	2020-09-10 20:43:27.822786+00	473
551	1	5	Humerus, Thin		\N	2020-09-10 20:43:27.824425+00	2020-09-10 20:43:27.824456+00	473
552	1	5	Metacarpal, Absent		\N	2020-09-10 20:43:27.826052+00	2020-09-10 20:43:27.826082+00	473
553	1	5	Metacarpal, Bent		\N	2020-09-10 20:43:27.827813+00	2020-09-10 20:43:27.827843+00	473
554	1	5	Metacarpal, Fused		\N	2020-09-10 20:43:27.829798+00	2020-09-10 20:43:27.829833+00	473
555	1	5	Metacarpal, Large		\N	2020-09-10 20:43:27.831451+00	2020-09-10 20:43:27.831482+00	473
556	1	5	Metacarpal, Long		\N	2020-09-10 20:43:27.832948+00	2020-09-10 20:43:27.832977+00	473
557	1	5	Metacarpal, Malpositioned		\N	2020-09-10 20:43:27.834705+00	2020-09-10 20:43:27.834734+00	473
558	1	5	Metacarpal, Misshapen		\N	2020-09-10 20:43:27.836465+00	2020-09-10 20:43:27.836494+00	473
559	1	5	Metacarpal, Short		\N	2020-09-10 20:43:27.838024+00	2020-09-10 20:43:27.838051+00	473
560	1	5	Metacarpal, Small		\N	2020-09-10 20:43:27.839778+00	2020-09-10 20:43:27.839805+00	473
561	1	5	Metacarpal, Supernumerary		\N	2020-09-10 20:43:27.84157+00	2020-09-10 20:43:27.841604+00	473
562	1	5	Metacarpal, Supernumerary Site		\N	2020-09-10 20:43:27.843202+00	2020-09-10 20:43:27.843234+00	473
563	1	5	Metacarpal, Thick		\N	2020-09-10 20:43:27.844758+00	2020-09-10 20:43:27.844787+00	473
564	1	5	Metacarpal, Thin		\N	2020-09-10 20:43:27.846487+00	2020-09-10 20:43:27.846521+00	473
565	1	5	Metatarsal, Absent		\N	2020-09-10 20:43:27.848107+00	2020-09-10 20:43:27.848138+00	473
566	1	5	Metatarsal, Bent		\N	2020-09-10 20:43:27.849866+00	2020-09-10 20:43:27.849896+00	473
567	1	5	Metatarsal, Fused		\N	2020-09-10 20:43:27.851824+00	2020-09-10 20:43:27.851859+00	473
568	1	5	Metatarsal, Large		\N	2020-09-10 20:43:27.853492+00	2020-09-10 20:43:27.853523+00	473
569	1	5	Metatarsal, Long		\N	2020-09-10 20:43:27.855052+00	2020-09-10 20:43:27.855081+00	473
570	1	5	Metatarsal, Malpositioned		\N	2020-09-10 20:43:27.85659+00	2020-09-10 20:43:27.85662+00	473
571	1	5	Metatarsal, Misshapen		\N	2020-09-10 20:43:27.858094+00	2020-09-10 20:43:27.858123+00	473
572	1	5	Metatarsal, Short		\N	2020-09-10 20:43:27.859557+00	2020-09-10 20:43:27.859585+00	473
573	1	5	Metatarsal, Small		\N	2020-09-10 20:43:27.861179+00	2020-09-10 20:43:27.861227+00	473
574	1	5	Metatarsal, Supernumerary		\N	2020-09-10 20:43:27.862712+00	2020-09-10 20:43:27.862741+00	473
575	1	5	Metatarsal, Supernumerary Site		\N	2020-09-10 20:43:27.86422+00	2020-09-10 20:43:27.864249+00	473
576	1	5	Metatarsal, Thick		\N	2020-09-10 20:43:27.865733+00	2020-09-10 20:43:27.865762+00	473
577	1	5	Metatarsal, Thin		\N	2020-09-10 20:43:27.867681+00	2020-09-10 20:43:27.867715+00	473
578	1	5	Patella, Absent		\N	2020-09-10 20:43:27.869507+00	2020-09-10 20:43:27.869537+00	473
579	1	5	Patella, Large		\N	2020-09-10 20:43:27.871078+00	2020-09-10 20:43:27.871108+00	473
580	1	5	Patella, Malpositioned		\N	2020-09-10 20:43:27.872832+00	2020-09-10 20:43:27.872862+00	473
581	1	5	Patella, Misshapen		\N	2020-09-10 20:43:27.874606+00	2020-09-10 20:43:27.874641+00	473
582	1	5	Patella, Small		\N	2020-09-10 20:43:27.876437+00	2020-09-10 20:43:27.876468+00	473
583	1	5	Patella, Supernumerary		\N	2020-09-10 20:43:27.878036+00	2020-09-10 20:43:27.878067+00	473
584	1	5	Radius, Absent		\N	2020-09-10 20:43:27.879908+00	2020-09-10 20:43:27.879939+00	473
585	1	5	Radius, Bent		\N	2020-09-10 20:43:27.88184+00	2020-09-10 20:43:27.881874+00	473
586	1	5	Radius, Fused		\N	2020-09-10 20:43:27.883665+00	2020-09-10 20:43:27.883695+00	473
587	1	5	Radius, Long		\N	2020-09-10 20:43:27.885264+00	2020-09-10 20:43:27.885294+00	473
588	1	5	Radius, Malpositioned		\N	2020-09-10 20:43:27.886741+00	2020-09-10 20:43:27.88677+00	473
589	1	5	Radius, Misshapen		\N	2020-09-10 20:43:27.888525+00	2020-09-10 20:43:27.888559+00	473
590	1	5	Radius, Short		\N	2020-09-10 20:43:27.89016+00	2020-09-10 20:43:27.890202+00	473
591	1	5	Radius, Supernumerary		\N	2020-09-10 20:43:27.891718+00	2020-09-10 20:43:27.891747+00	473
592	1	5	Radius, Supernumerary Site		\N	2020-09-10 20:43:27.893493+00	2020-09-10 20:43:27.893522+00	473
593	1	5	Radius, Thick		\N	2020-09-10 20:43:27.895049+00	2020-09-10 20:43:27.895078+00	473
594	1	5	Radius, Thin		\N	2020-09-10 20:43:27.896599+00	2020-09-10 20:43:27.896627+00	473
595	1	5	Talus, Absent		\N	2020-09-10 20:43:27.898126+00	2020-09-10 20:43:27.898154+00	473
596	1	5	Talus, Bent		\N	2020-09-10 20:43:27.899635+00	2020-09-10 20:43:27.899664+00	473
597	1	5	Talus, Fused		\N	2020-09-10 20:43:27.901151+00	2020-09-10 20:43:27.901179+00	473
598	1	5	Talus, Large		\N	2020-09-10 20:43:27.902692+00	2020-09-10 20:43:27.902721+00	473
599	1	5	Talus, Malpositioned		\N	2020-09-10 20:43:27.904447+00	2020-09-10 20:43:27.904475+00	473
600	1	5	Talus, Misshapen		\N	2020-09-10 20:43:27.906012+00	2020-09-10 20:43:27.906041+00	473
601	1	5	Talus, Small		\N	2020-09-10 20:43:27.907752+00	2020-09-10 20:43:27.907781+00	473
602	1	5	Talus, Supernumerary		\N	2020-09-10 20:43:27.909536+00	2020-09-10 20:43:27.909571+00	473
603	1	5	Talus, Supernumerary Site		\N	2020-09-10 20:43:27.911148+00	2020-09-10 20:43:27.911178+00	473
604	1	5	Tarsal Bone, Absent		\N	2020-09-10 20:43:27.912647+00	2020-09-10 20:43:27.912676+00	473
605	1	5	Tarsal Bone, Bent		\N	2020-09-10 20:43:27.914166+00	2020-09-10 20:43:27.914209+00	473
606	1	5	Tarsal Bone, Fused		\N	2020-09-10 20:43:27.915692+00	2020-09-10 20:43:27.91572+00	473
607	1	5	Tarsal Bone, Large		\N	2020-09-10 20:43:27.917439+00	2020-09-10 20:43:27.917467+00	473
608	1	5	Tarsal Bone, Malpositioned		\N	2020-09-10 20:43:27.919152+00	2020-09-10 20:43:27.919181+00	473
609	1	5	Tarsal Bone, Misshapen		\N	2020-09-10 20:43:27.920904+00	2020-09-10 20:43:27.920932+00	473
610	1	5	Tarsal Bone, Small		\N	2020-09-10 20:43:27.922849+00	2020-09-10 20:43:27.922884+00	473
611	1	5	Tarsal Bone, Supernumerary		\N	2020-09-10 20:43:27.924673+00	2020-09-10 20:43:27.924703+00	473
612	1	5	Tibia, Absent		\N	2020-09-10 20:43:27.926466+00	2020-09-10 20:43:27.926495+00	473
613	1	5	Tibia, Bent		\N	2020-09-10 20:43:27.928435+00	2020-09-10 20:43:27.928465+00	473
614	1	5	Tibia, Fused		\N	2020-09-10 20:43:27.930571+00	2020-09-10 20:43:27.9306+00	473
615	1	5	Tibia, Lack of Fusion to Fibula		\N	2020-09-10 20:43:27.932547+00	2020-09-10 20:43:27.932576+00	473
616	1	5	Tibia, Long		\N	2020-09-10 20:43:27.934668+00	2020-09-10 20:43:27.934696+00	473
617	1	5	Tibia, Malpositioned		\N	2020-09-10 20:43:27.936785+00	2020-09-10 20:43:27.936813+00	473
618	1	5	Tibia, Misshapen		\N	2020-09-10 20:43:27.939089+00	2020-09-10 20:43:27.939124+00	473
619	1	5	Tibia, Short		\N	2020-09-10 20:43:27.941305+00	2020-09-10 20:43:27.941336+00	473
620	1	5	Tibia, Supernumerary		\N	2020-09-10 20:43:27.943442+00	2020-09-10 20:43:27.943471+00	473
621	1	5	Tibia, Supernumerary Site		\N	2020-09-10 20:43:27.945596+00	2020-09-10 20:43:27.945626+00	473
622	1	5	Tibia, Thick		\N	2020-09-10 20:43:27.947551+00	2020-09-10 20:43:27.94758+00	473
623	1	5	Tibia, Thin		\N	2020-09-10 20:43:27.949583+00	2020-09-10 20:43:27.949612+00	473
624	1	5	Ulna, Absent		\N	2020-09-10 20:43:27.951711+00	2020-09-10 20:43:27.951739+00	473
625	1	5	Ulna, Bent		\N	2020-09-10 20:43:27.953843+00	2020-09-10 20:43:27.953878+00	473
626	1	5	Ulna, Fused		\N	2020-09-10 20:43:27.955839+00	2020-09-10 20:43:27.95587+00	473
627	1	5	Ulna, Long		\N	2020-09-10 20:43:27.958159+00	2020-09-10 20:43:27.958211+00	473
628	1	5	Ulna, Malpositioned		\N	2020-09-10 20:43:27.960354+00	2020-09-10 20:43:27.960384+00	473
629	1	5	Ulna, Misshapen		\N	2020-09-10 20:43:27.96214+00	2020-09-10 20:43:27.962171+00	473
630	1	5	Ulna, Short		\N	2020-09-10 20:43:27.963734+00	2020-09-10 20:43:27.963763+00	473
631	1	5	Ulna, Supernumerary		\N	2020-09-10 20:43:27.965492+00	2020-09-10 20:43:27.965527+00	473
632	1	5	Ulna, Supernumerary Site		\N	2020-09-10 20:43:27.967093+00	2020-09-10 20:43:27.967123+00	473
633	1	5	Ulna, Thick		\N	2020-09-10 20:43:27.968854+00	2020-09-10 20:43:27.968884+00	473
634	1	5	Ulna, Thin		\N	2020-09-10 20:43:27.970835+00	2020-09-10 20:43:27.970869+00	473
635	1	5	Phocomelia		\N	2020-09-10 20:43:27.97266+00	2020-09-10 20:43:27.97269+00	473
636	1	4	External Abnormality		\N	2020-09-10 20:43:27.980079+00	2020-09-10 20:43:27.980114+00	407
637	1	5	Hemimelia		\N	2020-09-10 20:43:27.981743+00	2020-09-10 20:43:27.981773+00	636
638	1	5	Limb, Absent		\N	2020-09-10 20:43:27.983507+00	2020-09-10 20:43:27.983536+00	636
639	1	5	Limb, Bent		\N	2020-09-10 20:43:27.985071+00	2020-09-10 20:43:27.9851+00	636
640	1	5	Limb, Fused		\N	2020-09-10 20:43:27.98676+00	2020-09-10 20:43:27.986787+00	636
641	1	5	Limb, Hyperextension		\N	2020-09-10 20:43:27.98863+00	2020-09-10 20:43:27.988661+00	636
642	1	5	Limb, Hyperflexion		\N	2020-09-10 20:43:27.990249+00	2020-09-10 20:43:27.990277+00	636
643	1	5	Limb, Large		\N	2020-09-10 20:43:27.991731+00	2020-09-10 20:43:27.991758+00	636
644	1	5	Limb, Malrotated		\N	2020-09-10 20:43:27.993474+00	2020-09-10 20:43:27.993509+00	636
645	1	5	Limb, Small		\N	2020-09-10 20:43:27.995148+00	2020-09-10 20:43:27.995176+00	636
646	1	2	Liver		\N	2020-09-10 20:43:28.012294+00	2020-09-10 20:43:28.012319+00	71
647	1	3	Malformation		\N	2020-09-10 20:43:28.014033+00	2020-09-10 20:43:28.014055+00	646
648	1	4	Visceral Abnormality		\N	2020-09-10 20:43:28.015722+00	2020-09-10 20:43:28.015751+00	647
649	1	5	Liver Lobe, Absent		\N	2020-09-10 20:43:28.017675+00	2020-09-10 20:43:28.017708+00	648
650	1	5	Liver Lobe, Additional Fissure		\N	2020-09-10 20:43:28.019391+00	2020-09-10 20:43:28.019414+00	648
651	1	5	Liver Lobe, Cyst		\N	2020-09-10 20:43:28.020968+00	2020-09-10 20:43:28.020991+00	648
652	1	5	Liver Lobe, Discolored		\N	2020-09-10 20:43:28.022653+00	2020-09-10 20:43:28.02268+00	648
653	1	5	Liver Lobe, Fused		\N	2020-09-10 20:43:28.024326+00	2020-09-10 20:43:28.024349+00	648
654	1	5	Liver Lobe, Large		\N	2020-09-10 20:43:28.025753+00	2020-09-10 20:43:28.025775+00	648
655	1	5	Liver Lobe, Malpositioned		\N	2020-09-10 20:43:28.027666+00	2020-09-10 20:43:28.0277+00	648
656	1	5	Liver Lobe, Misshapen		\N	2020-09-10 20:43:28.029544+00	2020-09-10 20:43:28.029575+00	648
657	1	5	Liver Lobe, Small		\N	2020-09-10 20:43:28.03116+00	2020-09-10 20:43:28.031203+00	648
658	1	5	Liver Lobe, Supernumerary		\N	2020-09-10 20:43:28.03296+00	2020-09-10 20:43:28.032989+00	648
659	1	5	Liver, Abnormal Lobation		\N	2020-09-10 20:43:28.034712+00	2020-09-10 20:43:28.034742+00	648
660	1	5	Liver, Absent		\N	2020-09-10 20:43:28.036476+00	2020-09-10 20:43:28.036504+00	648
661	1	5	Liver, Discolored		\N	2020-09-10 20:43:28.038224+00	2020-09-10 20:43:28.038252+00	648
662	1	5	Liver, Large		\N	2020-09-10 20:43:28.03982+00	2020-09-10 20:43:28.039847+00	648
663	1	5	Liver, Malpositioned		\N	2020-09-10 20:43:28.041787+00	2020-09-10 20:43:28.041821+00	648
664	1	5	Liver, Misshapen		\N	2020-09-10 20:43:28.043637+00	2020-09-10 20:43:28.043667+00	648
665	1	5	Liver, Small		\N	2020-09-10 20:43:28.045458+00	2020-09-10 20:43:28.045489+00	648
666	1	2	Lung		\N	2020-09-10 20:43:28.062165+00	2020-09-10 20:43:28.062201+00	71
667	1	3	Malformation		\N	2020-09-10 20:43:28.063791+00	2020-09-10 20:43:28.063813+00	666
668	1	4	Visceral Abnormality		\N	2020-09-10 20:43:28.06531+00	2020-09-10 20:43:28.065331+00	667
669	1	5	Lung Lobe, Absent		\N	2020-09-10 20:43:28.066938+00	2020-09-10 20:43:28.066959+00	668
670	1	5	Lung Lobe, Absent Fissure		\N	2020-09-10 20:43:28.068682+00	2020-09-10 20:43:28.068703+00	668
671	1	5	Lung Lobe, Cyst		\N	2020-09-10 20:43:28.070241+00	2020-09-10 20:43:28.070263+00	668
672	1	5	Lung Lobe, Discolored		\N	2020-09-10 20:43:28.071562+00	2020-09-10 20:43:28.07158+00	668
673	1	5	Lung Lobe, Fused		\N	2020-09-10 20:43:28.07293+00	2020-09-10 20:43:28.072949+00	668
674	1	5	Lung Lobe, Large		\N	2020-09-10 20:43:28.074168+00	2020-09-10 20:43:28.074185+00	668
675	1	5	Lung Lobe, Malpositioned		\N	2020-09-10 20:43:28.075414+00	2020-09-10 20:43:28.075432+00	668
676	1	5	Lung Lobe, Misshapen		\N	2020-09-10 20:43:28.07689+00	2020-09-10 20:43:28.076919+00	668
677	1	5	Lung Lobe, Small		\N	2020-09-10 20:43:28.078511+00	2020-09-10 20:43:28.07854+00	668
678	1	5	Lung Lobe, Supernumerary		\N	2020-09-10 20:43:28.080151+00	2020-09-10 20:43:28.080179+00	668
679	1	5	Lung Lobe, Supernumerary Fissure		\N	2020-09-10 20:43:28.08214+00	2020-09-10 20:43:28.082169+00	668
680	1	5	Lung Lobe, Unexpanded		\N	2020-09-10 20:43:28.084039+00	2020-09-10 20:43:28.084067+00	668
681	1	5	Lung, Abnormal Lobation		\N	2020-09-10 20:43:28.085838+00	2020-09-10 20:43:28.085863+00	668
682	1	5	Lung, Absent		\N	2020-09-10 20:43:28.087766+00	2020-09-10 20:43:28.087799+00	668
683	1	5	Lung, Discolored		\N	2020-09-10 20:43:28.089505+00	2020-09-10 20:43:28.089535+00	668
684	1	5	Lung, Large		\N	2020-09-10 20:43:28.091087+00	2020-09-10 20:43:28.091116+00	668
685	1	5	Lung, Malpositioned		\N	2020-09-10 20:43:28.092642+00	2020-09-10 20:43:28.092671+00	668
686	1	5	Lung, Misshapen		\N	2020-09-10 20:43:28.09441+00	2020-09-10 20:43:28.094438+00	668
687	1	5	Lung, Small		\N	2020-09-10 20:43:28.096005+00	2020-09-10 20:43:28.096033+00	668
688	1	5	Lung, Unexpanded		\N	2020-09-10 20:43:28.097771+00	2020-09-10 20:43:28.097798+00	668
689	1	2	Naso-Pharyngeal Tract		\N	2020-09-10 20:43:28.114887+00	2020-09-10 20:43:28.114916+00	71
690	1	3	Malformation		\N	2020-09-10 20:43:28.116459+00	2020-09-10 20:43:28.116484+00	689
691	1	4	Visceral Abnormality		\N	2020-09-10 20:43:28.117785+00	2020-09-10 20:43:28.117803+00	690
692	1	5	Nasal Cavity, Large		\N	2020-09-10 20:43:28.11923+00	2020-09-10 20:43:28.119251+00	691
693	1	5	Nasal Cavity, Misshapen		\N	2020-09-10 20:43:28.120725+00	2020-09-10 20:43:28.120743+00	691
694	1	5	Nasal Cavity, Small		\N	2020-09-10 20:43:28.122207+00	2020-09-10 20:43:28.122228+00	691
695	1	5	Nasal Conchae, Absent		\N	2020-09-10 20:43:28.123871+00	2020-09-10 20:43:28.123889+00	691
696	1	5	Nasal Conchae, Fused		\N	2020-09-10 20:43:28.125496+00	2020-09-10 20:43:28.125517+00	691
697	1	5	Nasal Conchae, Large		\N	2020-09-10 20:43:28.127036+00	2020-09-10 20:43:28.127062+00	691
698	1	5	Nasal Conchae, Malpositioned		\N	2020-09-10 20:43:28.128779+00	2020-09-10 20:43:28.128809+00	691
699	1	5	Nasal Conchae, Misshapen		\N	2020-09-10 20:43:28.130408+00	2020-09-10 20:43:28.130434+00	691
700	1	5	Nasal Conchae, Small		\N	2020-09-10 20:43:28.131992+00	2020-09-10 20:43:28.132016+00	691
701	1	5	Nasal Septum, Absent		\N	2020-09-10 20:43:28.133704+00	2020-09-10 20:43:28.133732+00	691
702	1	5	Nasal Septum, Malpositioned		\N	2020-09-10 20:43:28.135379+00	2020-09-10 20:43:28.135403+00	691
703	1	5	Nasal Septum, Misshapen		\N	2020-09-10 20:43:28.13709+00	2020-09-10 20:43:28.137118+00	691
704	1	5	Nasal Septum, Not Fused with Palate		\N	2020-09-10 20:43:28.138909+00	2020-09-10 20:43:28.138938+00	691
705	1	5	Nasal Septum, Small		\N	2020-09-10 20:43:28.14058+00	2020-09-10 20:43:28.140609+00	691
706	1	5	Nasopharynx, Atretic		\N	2020-09-10 20:43:28.142132+00	2020-09-10 20:43:28.14216+00	691
707	1	5	Nasopharynx, Dilated		\N	2020-09-10 20:43:28.143895+00	2020-09-10 20:43:28.143924+00	691
708	1	5	Nasopharynx, Interrupted		\N	2020-09-10 20:43:28.145846+00	2020-09-10 20:43:28.145881+00	691
709	1	5	Nasopharynx, Misshapen		\N	2020-09-10 20:43:28.147519+00	2020-09-10 20:43:28.147549+00	691
710	1	5	Nasopharynx, Narrow		\N	2020-09-10 20:43:28.149069+00	2020-09-10 20:43:28.149098+00	691
711	1	5	Posterior Naris, Atretic		\N	2020-09-10 20:43:28.150689+00	2020-09-10 20:43:28.150717+00	691
712	1	2	Oral Cavity		\N	2020-09-10 20:43:28.167921+00	2020-09-10 20:43:28.167942+00	71
713	1	3	Malformation		\N	2020-09-10 20:43:28.169327+00	2020-09-10 20:43:28.169346+00	712
714	1	4	Visceral Abnormality		\N	2020-09-10 20:43:28.170644+00	2020-09-10 20:43:28.170661+00	713
715	1	5	Gum, Discolored		\N	2020-09-10 20:43:28.172069+00	2020-09-10 20:43:28.17209+00	714
716	1	2	Paw		\N	2020-09-10 20:43:28.183436+00	2020-09-10 20:43:28.183456+00	71
717	1	3	Malformation		\N	2020-09-10 20:43:28.184939+00	2020-09-10 20:43:28.184957+00	716
718	1	4	External Abnormality		\N	2020-09-10 20:43:28.186383+00	2020-09-10 20:43:28.186403+00	717
719	1	5	Claw, Absent		\N	2020-09-10 20:43:28.18803+00	2020-09-10 20:43:28.188044+00	718
720	1	5	Claw, Malpositioned		\N	2020-09-10 20:43:28.18928+00	2020-09-10 20:43:28.189295+00	718
721	1	5	Claw, Small		\N	2020-09-10 20:43:28.190506+00	2020-09-10 20:43:28.190519+00	718
722	1	5	Digit, Absent		\N	2020-09-10 20:43:28.191698+00	2020-09-10 20:43:28.191711+00	718
723	1	5	Digit, Few		\N	2020-09-10 20:43:28.192859+00	2020-09-10 20:43:28.192873+00	718
724	1	5	Digit, Fused		\N	2020-09-10 20:43:28.19402+00	2020-09-10 20:43:28.194034+00	718
725	1	5	Digit, Large		\N	2020-09-10 20:43:28.195168+00	2020-09-10 20:43:28.195181+00	718
726	1	5	Digit, Malpositioned		\N	2020-09-10 20:43:28.196473+00	2020-09-10 20:43:28.196486+00	718
727	1	5	Digit, Misshapen		\N	2020-09-10 20:43:28.197724+00	2020-09-10 20:43:28.197742+00	718
728	1	5	Digit, Pendulous		\N	2020-09-10 20:43:28.199154+00	2020-09-10 20:43:28.199176+00	718
729	1	5	Digit, Small		\N	2020-09-10 20:43:28.200563+00	2020-09-10 20:43:28.200584+00	718
730	1	5	Digit, Supernumerary		\N	2020-09-10 20:43:28.201873+00	2020-09-10 20:43:28.201891+00	718
731	1	5	Paw, Absent		\N	2020-09-10 20:43:28.203314+00	2020-09-10 20:43:28.203336+00	718
732	1	5	Paw, Fused		\N	2020-09-10 20:43:28.204553+00	2020-09-10 20:43:28.204573+00	718
733	1	5	Paw, Hyperextension		\N	2020-09-10 20:43:28.205799+00	2020-09-10 20:43:28.205818+00	718
734	1	5	Paw, Hyperflexion		\N	2020-09-10 20:43:28.207051+00	2020-09-10 20:43:28.207069+00	718
735	1	5	Paw, Malrotated		\N	2020-09-10 20:43:28.208406+00	2020-09-10 20:43:28.208429+00	718
736	1	5	Paw, Small		\N	2020-09-10 20:43:28.210061+00	2020-09-10 20:43:28.210084+00	718
737	1	2	Pelvic Girdle		\N	2020-09-10 20:43:28.225261+00	2020-09-10 20:43:28.225288+00	71
738	1	3	Malformation		\N	2020-09-10 20:43:28.226775+00	2020-09-10 20:43:28.226798+00	737
739	1	4	Skeletal Ossification Abnormality		\N	2020-09-10 20:43:28.228418+00	2020-09-10 20:43:28.228438+00	738
740	1	5	Ilium, Incomplete Ossification		\N	2020-09-10 20:43:28.229883+00	2020-09-10 20:43:28.2299+00	739
741	1	5	Ilium, Increased Ossification		\N	2020-09-10 20:43:28.231358+00	2020-09-10 20:43:28.231379+00	739
742	1	5	Ilium, Isolated  Ossification Site		\N	2020-09-10 20:43:28.232865+00	2020-09-10 20:43:28.232883+00	739
743	1	5	Ilium, Unossified		\N	2020-09-10 20:43:28.23433+00	2020-09-10 20:43:28.23435+00	739
744	1	5	Ischium, Incomplete Ossification		\N	2020-09-10 20:43:28.235598+00	2020-09-10 20:43:28.235615+00	739
745	1	5	Ischium, Increased Ossification		\N	2020-09-10 20:43:28.236984+00	2020-09-10 20:43:28.237004+00	739
746	1	5	Ischium, Isolated  Ossification Site		\N	2020-09-10 20:43:28.238728+00	2020-09-10 20:43:28.238755+00	739
747	1	5	Ischium, Unossified		\N	2020-09-10 20:43:28.240486+00	2020-09-10 20:43:28.240511+00	739
748	1	5	Pubis, Incomplete Ossification		\N	2020-09-10 20:43:28.241904+00	2020-09-10 20:43:28.241928+00	739
749	1	5	Pubis, Increased Ossification		\N	2020-09-10 20:43:28.243498+00	2020-09-10 20:43:28.243521+00	739
750	1	5	Pubis, Isolated  Ossification Site		\N	2020-09-10 20:43:28.245104+00	2020-09-10 20:43:28.245131+00	739
751	1	5	Pubis, Unossified		\N	2020-09-10 20:43:28.246758+00	2020-09-10 20:43:28.246782+00	739
752	1	4	Skeletal Structural Abnormality		\N	2020-09-10 20:43:28.253962+00	2020-09-10 20:43:28.253996+00	738
753	1	5	Ilium, Absent		\N	2020-09-10 20:43:28.255735+00	2020-09-10 20:43:28.255766+00	752
754	1	5	Ilium, Bent		\N	2020-09-10 20:43:28.257379+00	2020-09-10 20:43:28.257409+00	752
755	1	5	Ilium, Fused		\N	2020-09-10 20:43:28.258865+00	2020-09-10 20:43:28.258888+00	752
756	1	5	Ilium, Large		\N	2020-09-10 20:43:28.260345+00	2020-09-10 20:43:28.260369+00	752
757	1	5	Ilium, Malpositioned		\N	2020-09-10 20:43:28.261829+00	2020-09-10 20:43:28.261852+00	752
758	1	5	Ilium, Misaligned		\N	2020-09-10 20:43:28.263278+00	2020-09-10 20:43:28.263302+00	752
759	1	5	Ilium, Misshapen		\N	2020-09-10 20:43:28.264673+00	2020-09-10 20:43:28.264697+00	752
760	1	5	Ilium, Small		\N	2020-09-10 20:43:28.266386+00	2020-09-10 20:43:28.266422+00	752
761	1	5	Ilium, Supernumerary		\N	2020-09-10 20:43:28.268007+00	2020-09-10 20:43:28.268037+00	752
762	1	5	Ilium, Supernumerary Site		\N	2020-09-10 20:43:28.269573+00	2020-09-10 20:43:28.269602+00	752
763	1	5	Ilium, Thick		\N	2020-09-10 20:43:28.271183+00	2020-09-10 20:43:28.271228+00	752
764	1	5	Ilium, Thin		\N	2020-09-10 20:43:28.272724+00	2020-09-10 20:43:28.272753+00	752
765	1	5	Ischium, Absent		\N	2020-09-10 20:43:28.27429+00	2020-09-10 20:43:28.27432+00	752
766	1	5	Ischium, Bent		\N	2020-09-10 20:43:28.275797+00	2020-09-10 20:43:28.275826+00	752
767	1	5	Ischium, Fused		\N	2020-09-10 20:43:28.277351+00	2020-09-10 20:43:28.277381+00	752
768	1	5	Ischium, Large		\N	2020-09-10 20:43:28.279017+00	2020-09-10 20:43:28.27905+00	752
